RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
781,28.87,59.83,1.25
782,28.87,59.83,1.25
783,29.02,59.73,1.00
784,28.97,59.80,1.00
785,28.97,59.80,1.33
786,29.12,59.70,1.00
787,29.07,59.76,1.00
788,29.02,59.83,1.00
789,28.97,59.90,1.00
790,28.97,59.90,2.00
791,28.97,59.90,2.00
792,29.12,59.80,1.33
793,29.12,59.80,1.33
794,29.07,59.87,1.33
795,29.22,59.77,1.00
796,29.37,59.67,1.00
797,29.32,59.73,1.00
798,29.27,59.80,1.00
799,29.27,59.80,1.00
800,29.22,59.87,1.00
801,29.18,59.93,1.00
802,29.13,60.00,1.00
803,29.08,60.07,1.00
804,29.03,60.13,1.00
805,28.98,60.20,1.00
806,28.98,60.20,2.00
807,29.13,60.10,1.00
808,29.13,60.10,1.00
809,29.28,60.00,0.00
810,29.23,60.07,0.00
811,29.18,60.13,0.00
812,29.18,60.13,1.00
813,29.18,60.13,1.00
814,29.13,60.20,1.00
815,29.08,60.26,1.00
816,29.04,60.33,1.00
817,29.04,60.33,1.00
818,28.99,60.39,1.00
819,28.94,60.45,1.00
820,28.90,60.52,1.00
821,28.90,60.52,1.00
822,28.85,60.58,1.00
823,28.80,60.65,1.00
824,28.76,60.71,1.00
825,28.76,60.71,1.00
826,28.76,60.71,1.00
827,28.90,60.61,1.00
828,28.85,60.67,1.00
829,28.81,60.74,1.00
830,28.76,60.80,1.00
831,28.72,60.86,1.00
832,28.67,60.93,1.00
833,28.62,60.99,1.00
834,28.58,61.05,1.00
835,28.58,61.05,1.00
836,28.58,61.05,1.00
837,28.53,61.11,1.00
838,28.49,61.17,1.00
839,28.44,61.23,1.00
840,28.40,61.30,1.00
841,28.35,61.36,1.00
842,28.31,61.42,1.00
843,28.26,61.48,1.00
844,28.41,61.38,0.00
845,28.36,61.44,0.00
846,28.32,61.50,0.00
847,28.32,61.50,0.00
848,28.27,61.56,0.00
849,28.23,61.62,0.00
850,28.18,61.68,0.00
851,28.14,61.74,0.00
852,28.10,61.80,0.00
853,28.10,61.80,0.00
854,28.05,61.86,0.00
855,28.01,61.92,0.00
856,27.97,61.98,0.00
857,27.92,62.04,0.00
858,27.88,62.10,0.00
859,27.84,62.15,0.00
860,27.84,62.15,2.00
861,27.98,62.06,0.00
862,27.93,62.12,0.00
863,27.89,62.17,0.00
864,27.85,62.23,0.00
865,27.80,62.29,0.00
866,27.76,62.35,0.00
867,27.72,62.40,0.00
868,27.68,62.46,0.00
869,27.64,62.52,0.00
870,27.59,62.58,0.00
871,27.59,62.58,4.00
872,27.59,62.58,4.00
873,27.59,62.58,4.00
874,27.73,62.48,2.00
875,27.87,62.39,0.00
876,27.83,62.44,0.00
877,27.78,62.50,0.00
878,27.74,62.56,0.00
879,27.70,62.61,0.00
880,27.66,62.67,0.00
881,27.66,62.67,0.00
882,27.66,62.67,0.00
883,27.62,62.72,0.00
884,27.58,62.78,0.00
885,27.54,62.84,0.00
886,27.49,62.89,0.00
887,27.49,62.89,0.00
888,27.45,62.95,0.00
889,27.41,63.00,0.00
890,27.37,63.06,0.00
891,27.33,63.11,0.00
892,27.29,63.17,0.00
893,27.29,63.17,0.00
894,27.29,63.17,2.00
895,27.29,63.17,3.00
896,27.43,63.07,2.00
897,27.56,62.98,1.00
898,27.52,63.03,1.00
899,27.52,63.03,1.00
900,27.66,62.94,0.00
901,27.62,63.00,0.00
