RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
615,21.03,52.58,1.00
616,21.03,52.58,1.00
617,20.99,52.46,1.00
618,20.95,52.56,1.00
619,20.95,52.56,1.67
620,20.98,52.45,1.00
621,20.93,52.55,1.00
622,20.89,52.65,1.00
623,20.89,52.65,1.00
624,20.84,52.75,1.00
625,20.86,52.64,1.00
626,20.86,52.64,1.33
627,20.88,52.53,1.00
628,20.83,52.63,1.00
629,20.79,52.73,1.00
630,20.75,52.83,1.00
631,20.75,52.83,1.00
632,20.70,52.93,1.00
633,20.66,53.03,1.00
634,20.69,52.92,1.00
635,20.65,53.01,1.00
636,20.61,53.11,1.00
637,20.70,53.00,0.00
638,20.66,53.10,0.00
639,20.62,53.20,0.00
640,20.62,53.20,1.00
641,20.58,53.29,1.00
642,20.58,53.29,3.00
643,20.58,53.29,2.50
644,20.58,53.18,1.50
645,20.62,53.07,1.00
646,20.58,53.17,1.00
647,20.53,53.27,1.00
648,20.53,53.27,1.00
649,20.49,53.36,1.00
650,20.45,53.46,1.00
651,20.41,53.55,1.00
652,20.37,53.64,1.00
653,20.33,53.74,1.00
654,20.29,53.83,1.00
655,20.25,53.92,1.00
656,20.20,54.02,1.00
657,20.16,54.11,1.00
658,20.16,54.11,1.50
659,20.16,54.11,1.67
660,20.29,54.00,1.50
661,20.25,54.09,1.50
662,20.25,54.09,1.67
663,20.21,54.18,1.67
664,20.17,54.27,1.67
665,20.22,54.17,1.50
666,20.41,54.06,1.00
667,20.37,54.15,1.00
668,20.33,54.24,1.00
669,20.29,54.33,1.00
670,20.25,54.42,1.00
671,20.21,54.51,1.00
672,20.17,54.60,1.00
673,20.13,54.69,1.00
674,20.09,54.78,1.00
675,20.05,54.86,1.00
676,20.06,54.76,0.00
677,20.02,54.84,0.00
678,19.98,54.93,0.00
679,19.94,55.02,0.00
680,19.91,55.11,0.00
681,19.87,55.19,0.00
682,19.83,55.28,0.00
683,19.83,55.28,0.00
684,19.83,55.28,0.00
685,19.83,55.28,3.00
686,19.85,55.17,1.00
687,19.88,55.07,0.00
688,19.84,55.15,0.00
689,19.84,55.15,3.00
690,19.98,55.05,0.00
691,19.94,55.13,0.00
692,19.94,55.13,1.00
693,19.90,55.22,1.00
694,19.90,55.22,1.00
695,19.86,55.30,1.00
696,19.86,55.30,2.00
697,19.92,55.20,1.00
698,19.95,55.09,1.00
699,19.91,55.18,1.00
700,19.88,55.26,1.00
701,19.84,55.35,1.00
702,19.80,55.43,1.00
703,19.76,55.51,1.00
704,19.73,55.60,1.00
705,19.69,55.68,1.00
706,19.65,55.76,1.00
707,19.62,55.84,1.00
708,19.58,55.93,1.00
709,19.55,56.01,1.00
710,19.61,55.90,0.00
711,19.61,55.90,2.00
712,19.73,55.80,0.00
713,19.70,55.88,0.00
714,19.70,55.88,0.00
715,19.70,55.88,0.00
716,19.66,55.96,0.00
717,19.63,56.04,0.00
718,19.59,56.12,0.00
719,19.55,56.20,0.00
720,19.55,56.20,0.00
721,19.52,56.28,0.00
722,19.48,56.36,0.00
723,19.45,56.44,0.00
724,19.45,56.44,2.00
725,19.41,56.52,2.00
726,19.41,56.52,1.50
727,19.38,56.60,1.50
728,19.34,56.68,1.50
729,19.31,56.76,1.50
730,19.29,56.65,2.00
731,19.47,56.55,0.00
732,19.47,56.55,0.00
733,19.44,56.63,0.00
734,19.40,56.71,0.00
735,19.37,56.79,0.00
736,19.33,56.86,0.00
737,19.30,56.94,0.00
738,19.30,56.94,0.00
739,19.26,57.02,0.00
740,19.23,57.09,0.00
741,19.19,57.17,0.00
742,19.16,57.24,0.00
743,19.13,57.32,0.00
744,19.09,57.39,0.00
745,19.09,57.39,4.00
746,19.09,57.39,4.00
747,19.26,57.29,2.00
748,19.23,57.37,2.00
749,19.23,57.37,2.00
750,19.23,57.37,2.00
751,19.19,57.44,2.00
752,19.36,57.34,0.00
753,19.33,57.42,0.00
754,19.30,57.49,0.00
755,19.30,57.49,3.00
756,19.39,57.39,1.00
757,19.36,57.47,1.00
758,19.36,57.47,1.00
759,19.36,57.47,2.00
