RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
706,46.67,0.00,10.30
707,46.72,0.00,11.11
708,46.77,0.00,12.12
709,46.77,0.00,11.00
710,46.77,0.00,10.20
711,46.77,0.00,10.40
712,46.77,0.00,9.82
713,46.77,0.00,9.08
714,46.82,0.00,9.82
715,46.82,0.00,10.09
716,46.82,0.00,10.45
717,46.86,0.00,11.10
718,46.86,0.00,10.45
719,46.90,0.00,11.20
720,46.90,0.00,10.55
721,46.90,0.00,10.91
722,46.94,0.00,10.64
723,46.98,0.00,10.45
724,47.02,0.00,11.30
725,47.07,0.00,11.00
726,47.07,0.00,10.36
727,47.07,0.00,9.83
728,47.11,0.00,9.58
729,47.11,0.00,9.83
730,47.16,0.00,9.67
731,47.16,0.00,9.00
732,47.16,0.00,9.15
733,47.20,0.00,9.83
734,47.25,0.00,10.55
735,47.29,0.00,10.36
736,47.29,0.00,9.75
737,47.34,0.00,9.42
738,47.39,0.00,9.08
739,47.39,0.00,8.62
740,47.44,0.00,9.17
741,47.44,0.00,8.62
742,47.49,0.00,9.25
743,47.55,0.00,9.91
744,47.60,0.00,10.60
745,47.60,0.00,11.00
746,47.64,0.00,10.60
747,47.64,0.00,9.82
748,47.69,0.00,9.45
749,47.69,0.00,8.83
750,47.69,0.00,8.23
751,47.75,0.00,8.67
752,47.75,0.00,8.75
753,47.75,0.00,8.23
754,47.80,0.00,8.75
755,47.80,0.00,9.00
756,47.80,0.00,8.46
757,47.84,0.00,9.00
758,47.89,0.00,9.45
759,47.89,0.00,8.75
760,47.94,0.00,9.36
761,47.99,0.00,9.18
762,48.03,0.00,8.91
763,48.03,0.00,8.42
764,48.03,0.00,8.00
765,48.09,0.00,8.58
766,48.14,0.00,9.09
767,48.19,0.00,8.91
768,48.19,0.00,9.27
769,48.24,0.00,10.10
770,48.24,0.00,9.36
771,48.29,0.00,10.20
772,48.29,0.00,9.45
773,48.29,0.00,9.00
774,48.34,0.00,9.45
775,48.34,0.00,9.73
776,48.38,0.00,10.60
777,48.38,0.00,9.73
778,48.38,0.00,9.25
779,48.43,0.00,9.91
780,48.48,0.00,10.70
781,48.48,0.00,11.00
782,48.48,0.00,10.09
783,48.48,0.00,9.33
784,48.52,0.00,9.08
785,48.57,0.00,8.92
786,48.57,0.00,8.54
787,48.62,0.00,9.17
788,48.66,0.00,9.91
789,48.71,0.00,10.80
790,48.76,0.00,11.78
791,48.81,0.00,11.44
792,48.86,0.00,11.22
793,48.91,0.00,11.00
794,48.96,0.00,10.67
795,48.96,0.00,9.80
796,49.02,0.00,9.50
797,49.02,0.00,8.82
798,49.02,0.00,8.42
799,49.02,0.00,7.85
800,49.08,0.00,8.42
801,49.13,0.00,9.09
802,49.19,0.00,9.60
803,49.25,0.00,10.56
804,49.31,0.00,10.11
805,49.31,0.00,9.50
806,49.36,0.00,10.22
