RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
976,29.37,0.00,7.94
977,29.37,0.00,8.62
978,29.40,0.00,8.44
979,29.40,0.00,8.00
980,29.40,0.00,8.38
981,29.40,0.00,8.06
982,29.40,0.00,8.29
983,29.40,0.00,8.00
984,29.40,0.00,8.17
985,29.35,0.00,8.59
986,29.35,0.00,8.17
987,29.36,0.00,7.94
988,29.37,0.00,7.72
989,29.37,0.00,7.94
990,29.37,0.00,8.53
991,29.36,0.00,8.29
992,29.38,0.00,8.06
993,29.38,0.00,8.24
994,29.38,0.00,8.41
995,29.35,0.00,8.24
996,29.35,0.00,8.47
997,29.35,0.00,8.17
998,29.35,0.00,7.89
999,29.35,0.00,8.11
1000,29.37,0.00,8.39
1001,29.39,0.00,8.17
1002,29.39,0.00,8.28
1003,29.37,0.00,8.59
1004,29.38,0.00,8.47
1005,29.41,0.00,8.35
1006,29.41,0.00,8.47
1007,29.44,0.00,8.24
1008,29.44,0.00,8.29
1009,29.44,0.00,7.89
1010,29.42,0.00,7.78
1011,29.41,0.00,8.12
1012,29.41,0.00,8.24
1013,29.38,0.00,8.56
1014,29.41,0.00,9.00
1015,29.44,0.00,8.87
1016,29.48,0.00,8.67
1017,29.48,0.00,8.25
1018,29.51,0.00,8.67
1019,29.51,0.00,8.38
1020,29.53,0.00,8.25
1021,29.53,0.00,8.38
1022,29.53,0.00,8.50
1023,29.54,0.00,8.87
1024,29.54,0.00,8.56
1025,29.55,0.00,8.87
1026,29.55,0.00,8.44
1027,29.54,0.00,8.87
1028,29.57,0.00,8.67
1029,29.62,0.00,8.40
1030,29.62,0.00,8.06
1031,29.63,0.00,7.94
1032,29.63,0.00,7.53
1033,29.59,0.00,7.94
1034,29.59,0.00,8.06
1035,29.59,0.00,7.65
1036,29.59,0.00,7.33
1037,29.59,0.00,7.05
1038,29.65,0.00,6.84
1039,29.65,0.00,7.44
1040,29.65,0.00,7.56
1041,29.65,0.00,7.67
1042,29.60,0.00,8.00
1043,29.60,0.00,8.06
1044,29.60,0.00,8.24
1045,29.57,0.00,8.06
1046,29.57,0.00,8.18
1047,29.52,0.00,8.62
1048,29.49,0.00,9.07
1049,29.49,0.00,8.87
1050,29.49,0.00,8.38
1051,29.53,0.00,8.12
1052,29.53,0.00,8.31
1053,29.53,0.00,8.44
1054,29.53,0.00,9.13
1055,29.53,0.00,10.07
1056,29.49,0.00,9.93
1057,29.49,0.00,11.00
1058,29.49,0.00,11.08
1059,29.49,0.00,11.23
1060,29.46,0.00,11.00
1061,29.43,0.00,11.75
1062,29.43,0.00,11.08
1063,29.40,0.00,10.92
1064,29.40,0.00,10.29
1065,29.40,0.00,9.73
1066,29.40,0.00,9.93
1067,29.36,0.00,10.50
1068,29.34,0.00,10.29
1069,29.34,0.00,9.67
1070,29.32,0.00,10.14
1071,29.32,0.00,10.36
1072,29.31,0.00,11.00
1073,29.31,0.00,12.25
1074,29.32,0.00,12.00
1075,29.32,0.00,11.38
1076,29.33,0.00,12.00
1077,29.33,0.00,12.25
1078,29.33,0.00,11.62
1079,29.30,0.00,11.38
1080,29.31,0.00,11.15
1081,29.34,0.00,11.00
1082,29.34,0.00,11.23
1083,29.34,0.00,11.38
1084,29.34,0.00,10.71
1085,29.30,0.00,11.23
1086,29.30,0.00,11.54
1087,29.30,0.00,11.77
1088,29.30,0.00,11.14
1089,29.26,0.00,11.00
1090,29.23,0.00,10.93
1091,29.23,0.00,11.07
1092,29.23,0.00,10.47
1093,29.18,0.00,11.07
1094,29.18,0.00,11.29
1095,29.18,0.00,10.73
1096,29.18,0.00,10.19
1097,29.17,0.00,10.06
1098,29.15,0.00,9.94
1099,29.15,0.00,10.73
1100,29.15,0.00,10.87
1101,29.15,0.00,10.31
1102,29.12,0.00,10.73
1103,29.09,0.00,11.36
1104,29.09,0.00,10.67
1105,29.09,0.00,10.19
1106,29.09,0.00,11.07
1107,29.07,0.00,11.64
1108,29.07,0.00,12.85
1109,29.07,0.00,13.00
1110,29.05,0.00,13.83
1111,29.05,0.00,14.00
1112,29.03,0.00,13.83
1113,29.03,0.00,13.08
1114,29.03,0.00,13.83
1115,29.04,0.00,14.73
1116,29.04,0.00,13.83
1117,29.04,0.00,12.92
1118,29.04,0.00,13.23
1119,29.04,0.00,12.43
1120,29.04,0.00,13.08
1121,29.04,0.00,13.31
1122,29.04,0.00,13.38
1123,29.04,0.00,14.67
1124,29.04,0.00,13.85
1125,29.02,0.00,13.54
1126,29.02,0.00,13.77
1127,29.02,0.00,14.00
1128,29.02,0.00,13.21
1129,28.98,0.00,14.00
1130,28.98,0.00,14.15
1131,28.94,0.00,13.92
1132,28.92,0.00,14.83
1133,28.92,0.00,16.36
1134,28.89,0.00,17.80
1135,28.89,0.00,16.45
1136,28.85,0.00,17.80
1137,28.85,0.00,18.20
1138,28.82,0.00,17.90
1139,28.80,0.00,17.60
1140,28.77,0.00,19.33
1141,28.76,0.00,19.00
1142,28.75,0.00,20.88
1143,28.75,0.00,18.78
1144,28.75,0.00,21.62
1145,28.76,0.00,24.14
1146,28.74,0.00,27.67
1147,28.75,0.00,27.00
1148,28.75,0.00,23.43
1149,28.71,0.00,27.00
1150,28.68,0.00,32.00
1151,28.68,0.00,31.60
1152,28.68,0.00,32.00
1153,28.68,0.00,27.33
1154,28.67,0.00,27.00
1155,28.69,0.00,26.50
1156,28.69,0.00,23.14
1157,28.67,0.00,26.50
1158,28.69,0.00,26.00
1159,28.69,0.00,22.86
1160,28.69,0.00,26.00
1161,28.71,0.00,25.50
1162,28.71,0.00,22.43
1163,28.71,0.00,20.00
1164,28.67,0.00,19.62
1165,28.67,0.00,17.56
1166,28.67,0.00,16.10
1167,28.67,0.00,14.82
1168,28.67,0.00,13.83
1169,28.67,0.00,13.08
1170,28.67,0.00,12.36
1171,28.63,0.00,13.08
1172,28.61,0.00,13.92
1173,28.61,0.00,14.17
1174,28.61,0.00,15.09
1175,28.61,0.00,14.08
1176,28.61,0.00,15.64
1177,28.58,0.00,15.45
1178,28.58,0.00,15.09
1179,28.55,0.00,16.40
1180,28.57,0.00,16.00
1181,28.56,0.00,17.44
1182,28.56,0.00,17.78
1183,28.56,0.00,19.75
1184,28.56,0.00,19.50
1185,28.56,0.00,19.88
1186,28.52,0.00,22.57
1187,28.54,0.00,22.00
1188,28.54,0.00,19.38
1189,28.56,0.00,19.00
1190,28.56,0.00,17.33
1191,28.51,0.00,19.38
1192,28.51,0.00,19.75
1193,28.48,0.00,22.00
1194,28.48,0.00,25.00
1195,28.45,0.00,29.80
1196,28.45,0.00,36.75
1197,28.45,0.00,30.00
1198,28.45,0.00,38.50
1199,28.47,0.00,37.50
1200,28.47,0.00,30.40
1201,28.43,0.00,37.50
1202,28.43,0.00,30.40
1203,28.42,0.00,37.25
1204,28.42,0.00,38.25
1205,28.43,0.00,37.25
1206,28.41,0.00,49.00
1207,28.44,0.00,48.00
1208,28.45,0.00,71.00
1209,28.45,0.00,48.00
1210,28.47,0.00,47.00
1211,28.45,0.00,69.50
1212,28.47,0.00,137.00
1213,28.47,0.00,69.50
1214,28.47,0.00,47.00
1215,28.49,0.00,45.67
1216,28.49,0.00,35.25
1217,28.47,0.00,46.33
1218,28.47,0.00,47.33
1219,28.47,0.00,36.00
1220,28.47,0.00,29.00
1221,28.47,0.00,24.50
1222,28.47,0.00,21.43
1223,28.43,0.00,24.50
1224,28.43,0.00,21.29
1225,28.43,0.00,19.00
1226,28.39,0.00,18.75
1227,28.39,0.00,17.00
1228,28.37,0.00,16.78
1229,28.33,0.00,18.75
1230,28.31,0.00,18.38
1231,28.28,0.00,20.86
1232,28.27,0.00,20.43
1233,28.27,0.00,18.25
1234,28.30,0.00,20.43
1235,28.33,0.00,20.00
1236,28.33,0.00,17.75
1237,28.33,0.00,16.00
1238,28.33,0.00,14.80
1239,28.32,0.00,16.00
1240,28.32,0.00,16.11
1241,28.36,0.00,15.67
1242,28.32,0.00,17.25
1243,28.35,0.00,16.88
1244,28.35,0.00,15.11
1245,28.31,0.00,16.88
1246,28.31,0.00,15.22
1247,28.35,0.00,14.78
1248,28.32,0.00,16.50
1249,28.32,0.00,16.75
1250,28.32,0.00,15.00
1251,28.32,0.00,15.22
1252,28.32,0.00,15.67
1253,28.31,0.00,15.33
1254,28.31,0.00,15.56
1255,28.31,0.00,17.00
1256,28.31,0.00,17.38
1257,28.31,0.00,15.89
1258,28.27,0.00,17.75
1259,28.27,0.00,16.11
1260,28.25,0.00,17.88
1261,28.25,0.00,16.33
1262,28.21,0.00,17.88
1263,28.20,0.00,17.62
1264,28.20,0.00,15.89
1265,28.20,0.00,14.70
1266,28.20,0.00,13.55
1267,28.20,0.00,13.27
1268,28.20,0.00,13.64
1269,28.20,0.00,13.27
1270,28.20,0.00,12.25
1271,28.20,0.00,12.58
1272,28.20,0.00,11.92
1273,28.20,0.00,11.29
1274,28.20,0.00,10.67
1275,28.20,0.00,10.87
1276,28.20,0.00,11.00
1277,28.20,0.00,11.93
1278,28.17,0.00,11.64
1279,28.17,0.00,11.36
1280,28.14,0.00,12.00
1281,28.11,0.00,12.75
1282,28.07,0.00,13.73
1283,28.07,0.00,12.92
1284,28.07,0.00,12.67
1285,28.07,0.00,12.42
1286,28.07,0.00,12.75
1287,28.09,0.00,12.42
1288,28.09,0.00,11.62
1289,28.09,0.00,10.86
1290,28.09,0.00,10.40
1291,28.09,0.00,10.60
1292,28.09,0.00,10.12
1293,28.06,0.00,10.60
1294,28.06,0.00,10.06
1295,28.06,0.00,9.65
1296,28.02,0.00,10.12
1297,28.02,0.00,10.31
1298,28.02,0.00,9.88
1299,28.00,0.00,10.25
1300,28.00,0.00,9.82
1301,28.00,0.00,10.69
1302,28.00,0.00,11.53
1303,28.00,0.00,11.80
1304,28.00,0.00,11.93
1305,28.00,0.00,11.38
1306,28.00,0.00,11.56
1307,28.00,0.00,11.12
1308,27.96,0.00,11.00
1309,27.96,0.00,10.50
1310,27.96,0.00,11.29
1311,27.93,0.00,11.06
1312,27.90,0.00,10.82
1313,27.90,0.00,10.94
1314,27.86,0.00,10.76
1315,27.86,0.00,11.00
1316,27.86,0.00,11.24
1317,27.83,0.00,11.06
1318,27.83,0.00,11.94
1319,27.79,0.00,12.60
1320,27.76,0.00,13.36
1321,27.76,0.00,13.64
1322,27.73,0.00,14.62
1323,27.73,0.00,14.77
1324,27.73,0.00,15.08
1325,27.70,0.00,16.08
1326,27.70,0.00,17.73
1327,27.70,0.00,16.42
1328,27.70,0.00,16.50
1329,27.67,0.00,17.82
1330,27.67,0.00,16.42
1331,27.67,0.00,18.18
1332,27.63,0.00,19.90
1333,27.63,0.00,22.33
1334,27.63,0.00,25.50
1335,27.61,0.00,25.12
1336,27.61,0.00,22.78
1337,27.58,0.00,22.44
1338,27.56,0.00,22.22
1339,27.56,0.00,20.40
1340,27.56,0.00,23.00
1341,27.53,0.00,25.38
1342,27.53,0.00,22.89
1343,27.53,0.00,21.00
1344,27.53,0.00,23.67
1345,27.53,0.00,24.11
1346,27.53,0.00,24.44
1347,27.49,0.00,24.22
1348,27.46,0.00,24.00
1349,27.44,0.00,23.67
1350,27.41,0.00,26.38
1351,27.40,0.00,25.88
1352,27.40,0.00,26.25
1353,27.38,0.00,29.43
1354,27.36,0.00,29.00
1355,27.36,0.00,29.43
1356,27.33,0.00,29.14
1357,27.33,0.00,25.62
1358,27.30,0.00,29.00
1359,27.30,0.00,34.50
1360,27.28,0.00,33.83
1361,27.27,0.00,33.17
1362,27.27,0.00,28.71
1363,27.27,0.00,25.38
1364,27.23,0.00,28.86
1365,27.20,0.00,28.71
1366,27.19,0.00,28.29
1367,27.18,0.00,32.67
1368,27.18,0.00,28.29
1369,27.18,0.00,25.00
1370,27.18,0.00,25.25
1371,27.15,0.00,24.88
1372,27.15,0.00,22.33
1373,27.15,0.00,25.62
1374,27.12,0.00,25.50
1375,27.09,0.00,29.00
1376,27.08,0.00,33.50
1377,27.07,0.00,33.17
1378,27.07,0.00,33.67
1379,27.05,0.00,33.33
1380,27.04,0.00,32.67
1381,27.04,0.00,28.29
1382,27.04,0.00,27.86
1383,27.04,0.00,24.50
1384,27.04,0.00,22.22
1385,27.01,0.00,24.75
1386,26.99,0.00,24.38
1387,26.99,0.00,23.88
1388,26.99,0.00,21.33
1389,26.99,0.00,20.89
1390,26.99,0.00,20.56
1391,27.00,0.00,20.22
1392,27.00,0.00,19.78
1393,27.01,0.00,19.44
1394,27.01,0.00,17.90
1395,27.01,0.00,18.20
1396,27.01,0.00,20.44
1397,27.00,0.00,20.11
1398,27.00,0.00,20.33
1399,27.00,0.00,20.44
1400,26.99,0.00,22.62
1401,26.99,0.00,20.33
1402,26.99,0.00,22.38
1403,27.00,0.00,22.00
1404,27.00,0.00,19.78
1405,27.01,0.00,19.44
1406,26.98,0.00,21.62
1407,26.98,0.00,19.44
1408,26.94,0.00,21.62
1409,26.94,0.00,19.56
1410,26.92,0.00,21.75
1411,26.90,0.00,24.43
1412,26.90,0.00,24.71
1413,26.88,0.00,24.43
1414,26.89,0.00,24.00
1415,26.91,0.00,23.57
1416,26.89,0.00,27.17
1417,26.88,0.00,32.20
1418,26.90,0.00,31.40
1419,26.90,0.00,26.67
1420,26.86,0.00,31.80
1421,26.88,0.00,31.00
1422,26.88,0.00,26.17
1423,26.85,0.00,31.20
1424,26.84,0.00,38.25
1425,26.84,0.00,31.40
1426,26.81,0.00,38.75
1427,26.81,0.00,31.80
1428,26.81,0.00,27.00
1429,26.81,0.00,23.57
1430,26.81,0.00,20.88
1431,26.80,0.00,20.50
1432,26.80,0.00,18.67
1433,26.79,0.00,20.62
1434,26.76,0.00,20.50
1435,26.76,0.00,18.33
1436,26.76,0.00,18.11
1437,26.76,0.00,18.56
1438,26.77,0.00,18.22
1439,26.79,0.00,17.89
1440,26.79,0.00,19.88
1441,26.81,0.00,22.14
1442,26.83,0.00,21.57
1443,26.83,0.00,21.71
1444,26.83,0.00,21.86
1445,26.83,0.00,22.29
1446,26.83,0.00,19.88
1447,26.83,0.00,20.25
1448,26.83,0.00,18.33
1449,26.83,0.00,21.00
1450,26.83,0.00,19.00
1451,26.83,0.00,17.30
1452,26.83,0.00,17.60
1453,26.80,0.00,17.50
1454,26.80,0.00,17.90
1455,26.77,0.00,19.56
1456,26.78,0.00,19.11
1457,26.78,0.00,18.67
1458,26.78,0.00,17.00
1459,26.78,0.00,17.30
1460,26.78,0.00,17.60
1461,26.78,0.00,17.20
1462,26.79,0.00,16.90
1463,26.79,0.00,15.55
1464,26.79,0.00,15.82
1465,26.76,0.00,17.20
1466,26.76,0.00,15.82
1467,26.75,0.00,15.55
1468,26.75,0.00,15.91
1469,26.75,0.00,16.09
1470,26.75,0.00,16.45
1471,26.75,0.00,16.73
1472,26.73,0.00,16.36
1473,26.70,0.00,17.90
1474,26.70,0.00,18.20
1475,26.67,0.00,17.80
1476,26.67,0.00,18.00
1477,26.64,0.00,17.90
1478,26.64,0.00,18.20
1479,26.62,0.00,18.00
1480,26.60,0.00,19.56
1481,26.60,0.00,19.89
1482,26.60,0.00,19.56
1483,26.60,0.00,19.33
1484,26.60,0.00,19.00
1485,26.60,0.00,17.50
1486,26.58,0.00,17.20
1487,26.55,0.00,19.00
1488,26.56,0.00,18.78
1489,26.56,0.00,17.20
1490,26.57,0.00,16.80
1491,26.56,0.00,16.60
1492,26.56,0.00,15.18
1493,26.56,0.00,15.45
1494,26.56,0.00,15.82
1495,26.56,0.00,17.60
1496,26.54,0.00,17.20
1497,26.54,0.00,17.50
1498,26.52,0.00,19.11
1499,26.52,0.00,19.33
1500,26.51,0.00,21.25
1501,26.51,0.00,19.22
1502,26.49,0.00,19.00
1503,26.49,0.00,21.00
1504,26.49,0.00,20.75
1505,26.50,0.00,23.29
1506,26.51,0.00,26.83
1507,26.51,0.00,23.57
1508,26.51,0.00,21.12
1509,26.48,0.00,24.00
1510,26.47,0.00,27.83
1511,26.46,0.00,27.33
1512,26.47,0.00,26.67
1513,26.47,0.00,23.00
1514,26.45,0.00,26.67
1515,26.46,0.00,31.60
1516,26.47,0.00,30.80
1517,26.49,0.00,30.20
1518,26.49,0.00,25.33
1519,26.49,0.00,22.00
1520,26.51,0.00,25.00
1521,26.51,0.00,22.00
1522,26.52,0.00,21.57
1523,26.51,0.00,25.00
1524,26.51,0.00,25.50
1525,26.51,0.00,22.43
1526,26.51,0.00,22.71
1527,26.51,0.00,20.38
1528,26.51,0.00,20.62
1529,26.49,0.00,20.38
1530,26.47,0.00,20.00
1531,26.47,0.00,20.38
1532,26.47,0.00,20.75
1533,26.46,0.00,23.14
1534,26.46,0.00,20.75
1535,26.44,0.00,23.14
1536,26.44,0.00,22.71
1537,26.44,0.00,20.12
1538,26.44,0.00,19.75
1539,26.41,0.00,22.29
1540,26.41,0.00,19.75
1541,26.43,0.00,22.00
1542,26.43,0.00,26.17
1543,26.43,0.00,23.00
1544,26.43,0.00,20.25
1545,26.42,0.00,19.88
1546,26.42,0.00,18.11
1547,26.43,0.00,17.67
1548,26.44,0.00,19.38
1549,26.44,0.00,19.50
1550,26.45,0.00,19.12
1551,26.45,0.00,19.50
1552,26.46,0.00,21.71
1553,26.46,0.00,19.38
1554,26.46,0.00,17.67
1555,26.46,0.00,17.89
1556,26.46,0.00,18.11
1557,26.46,0.00,16.60
1558,26.46,0.00,15.27
1559,26.46,0.00,14.33
1560,26.46,0.00,13.31
1561,26.44,0.00,13.08
1562,26.44,0.00,12.43
1563,26.44,0.00,11.87
1564,26.43,0.00,12.43
1565,26.43,0.00,12.50
1566,26.43,0.00,12.79
1567,26.43,0.00,13.00
1568,26.40,0.00,13.85
1569,26.37,0.00,14.92
1570,26.37,0.00,15.17
1571,26.37,0.00,14.15
1572,26.37,0.00,15.67
1573,26.37,0.00,14.62
1574,26.37,0.00,14.85
1575,26.37,0.00,16.33
1576,26.37,0.00,18.00
1577,26.34,0.00,19.60
1578,26.34,0.00,18.09
1579,26.34,0.00,18.45
1580,26.34,0.00,17.17
1581,26.32,0.00,16.83
1582,26.32,0.00,15.62
1583,26.32,0.00,14.79
1584,26.29,0.00,15.85
1585,26.29,0.00,17.50
1586,26.29,0.00,19.36
1587,26.29,0.00,21.70
1588,26.27,0.00,21.60
1589,26.27,0.00,24.44
1590,26.27,0.00,27.88
1591,26.27,0.00,32.43
1592,26.25,0.00,32.14
1593,26.22,0.00,37.33
1594,26.22,0.00,45.60
1595,26.20,0.00,45.00
1596,26.19,0.00,44.20
1597,26.19,0.00,37.33
1598,26.16,0.00,44.20
1599,26.16,0.00,56.00
1600,26.16,0.00,45.00
1601,26.14,0.00,44.60
1602,26.14,0.00,56.25
1603,26.14,0.00,45.20
1604,26.14,0.00,37.83
1605,26.11,0.00,45.20
1606,26.11,0.00,38.00
1607,26.11,0.00,33.14
1608,26.10,0.00,32.71
1609,26.07,0.00,37.83
1610,26.06,0.00,45.00
1611,26.06,0.00,38.17
1612,26.03,0.00,37.67
1613,26.03,0.00,45.80
1614,26.03,0.00,46.00
1615,26.03,0.00,58.50
1616,26.01,0.00,57.75
1617,26.01,0.00,58.00
1618,26.01,0.00,58.50
1619,25.99,0.00,57.50
1620,25.99,0.00,58.00
1621,25.97,0.00,76.33
1622,25.95,0.00,75.00
1623,25.94,0.00,74.00
1624,25.93,0.00,72.67
1625,25.90,0.00,108.50
1626,25.90,0.00,73.33
1627,25.90,0.00,74.67
1628,25.90,0.00,56.50
1629,25.90,0.00,76.67
1630,25.89,0.00,75.67
1631,25.87,0.00,74.67
1632,25.86,0.00,73.33
1633,25.86,0.00,74.67
1634,25.84,0.00,73.67
1635,25.83,0.00,72.33
1636,25.82,0.00,107.00
1637,25.82,0.00,72.33
1638,25.79,0.00,107.50
1639,25.78,0.00,105.50
1640,25.77,0.00,104.50
1641,25.77,0.00,105.50
1642,25.77,0.00,71.33
1643,25.76,0.00,70.00
1644,25.76,0.00,68.67
1645,25.76,0.00,52.25
1646,25.76,0.00,53.00
1647,25.76,0.00,53.75
1648,25.76,0.00,54.50
1649,25.76,0.00,44.40
1650,25.73,0.00,43.80
1651,25.71,0.00,54.00
1652,25.69,0.00,53.75
1653,25.69,0.00,43.80
1654,25.67,0.00,43.20
1655,25.66,0.00,42.60
1656,25.65,0.00,52.50
1657,25.64,0.00,51.75
1658,25.64,0.00,41.80
1659,25.64,0.00,53.25
1660,25.63,0.00,52.50
1661,25.63,0.00,42.60
1662,25.63,0.00,43.40
1663,25.63,0.00,36.67
1664,25.61,0.00,36.33
1665,25.61,0.00,36.83
1666,25.59,0.00,36.50
1667,25.58,0.00,36.00
1668,25.56,0.00,35.83
1669,25.56,0.00,31.14
1670,25.54,0.00,36.00
1671,25.53,0.00,42.60
1672,25.51,0.00,52.75
1673,25.51,0.00,52.00
1674,25.51,0.00,52.75
1675,25.51,0.00,42.40
1676,25.50,0.00,41.60
1677,25.50,0.00,41.20
1678,25.50,0.00,34.83
1679,25.50,0.00,34.17
1680,25.49,0.00,40.40
1681,25.47,0.00,50.25
1682,25.47,0.00,66.00
1683,25.47,0.00,50.25
1684,25.47,0.00,49.25
1685,25.46,0.00,64.67
1686,25.46,0.00,64.00
1687,25.46,0.00,48.25
1688,25.46,0.00,39.40
1689,25.46,0.00,39.00
1690,25.46,0.00,33.00
1691,25.45,0.00,39.00
1692,25.46,0.00,48.25
1693,25.46,0.00,39.20
1694,25.46,0.00,39.80
1695,25.46,0.00,40.20
1696,25.43,0.00,39.40
1697,25.43,0.00,39.80
1698,25.41,0.00,39.40
1699,25.41,0.00,33.33
1700,25.41,0.00,33.83
1701,25.40,0.00,33.33
1702,25.40,0.00,29.14
1703,25.40,0.00,25.75
1704,25.40,0.00,23.22
1705,25.38,0.00,26.00
1706,25.37,0.00,29.14
1707,25.37,0.00,25.75
1708,25.36,0.00,29.00
1709,25.36,0.00,25.50
1710,25.36,0.00,23.11
1711,25.36,0.00,23.22
1712,25.34,0.00,23.11
1713,25.34,0.00,21.00
1714,25.33,0.00,23.00
1715,25.32,0.00,22.67
1716,25.30,0.00,25.25
1717,25.28,0.00,28.57
1718,25.28,0.00,25.12
1719,25.29,0.00,24.75
1720,25.29,0.00,22.33
1721,25.26,0.00,25.00
1722,25.26,0.00,22.67
1723,25.26,0.00,25.88
1724,25.26,0.00,23.11
1725,25.25,0.00,22.89
1726,25.25,0.00,25.50
1727,25.25,0.00,29.29
1728,25.25,0.00,29.57
1729,25.23,0.00,34.33
1730,25.23,0.00,34.83
1731,25.21,0.00,41.20
1732,25.20,0.00,50.50
1733,25.20,0.00,40.80
1734,25.20,0.00,34.17
1735,25.19,0.00,33.67
1736,25.19,0.00,33.00
1737,25.19,0.00,33.33
1738,25.19,0.00,28.86
1739,25.19,0.00,29.43
1740,25.18,0.00,28.86
1741,25.18,0.00,34.17
1742,25.15,0.00,34.00
1743,25.15,0.00,29.57
1744,25.15,0.00,26.25
1745,25.14,0.00,25.75
1746,25.14,0.00,29.86
1747,25.14,0.00,26.50
1748,25.14,0.00,24.00
1749,25.14,0.00,24.33
1750,25.14,0.00,27.88
1751,25.11,0.00,31.57
1752,25.11,0.00,27.75
1753,25.11,0.00,27.88
1754,25.09,0.00,27.50
1755,25.07,0.00,31.00
1756,25.07,0.00,36.50
1757,25.04,0.00,43.40
1758,25.04,0.00,55.00
1759,25.04,0.00,55.50
1760,25.03,0.00,55.00
1761,25.00,0.00,73.00
1762,24.99,0.00,71.67
1763,24.99,0.00,73.00
1764,24.99,0.00,55.00
1765,24.99,0.00,44.40
1766,24.99,0.00,44.60
1767,24.99,0.00,45.00
1768,24.97,0.00,55.25
1769,24.94,0.00,73.00
1770,24.94,0.00,55.25
1771,24.94,0.00,45.00
1772,24.94,0.00,45.80
1773,24.92,0.00,56.25
1774,24.92,0.00,45.60
1775,24.89,0.00,56.50
1776,24.89,0.00,57.00
1777,24.87,0.00,56.00
1778,24.85,0.00,74.33
1779,24.85,0.00,56.75
1780,24.82,0.00,56.50
1781,24.80,0.00,56.00
1782,24.80,0.00,45.00
1783,24.79,0.00,44.40
1784,24.77,0.00,43.80
1785,24.76,0.00,43.40
1786,24.76,0.00,36.67
1787,24.75,0.00,36.33
1788,24.74,0.00,36.00
1789,24.74,0.00,31.29
1790,24.73,0.00,30.71
1791,24.71,0.00,35.67
1792,24.71,0.00,31.14
1793,24.69,0.00,30.86
1794,24.68,0.00,30.57
1795,24.68,0.00,27.00
1796,24.65,0.00,30.71
1797,24.65,0.00,36.50
1798,24.64,0.00,43.40
1799,24.64,0.00,55.00
1800,24.63,0.00,54.00
1801,24.62,0.00,71.67
1802,24.62,0.00,72.33
1803,24.61,0.00,71.00
1804,24.61,0.00,69.67
1805,24.61,0.00,52.75
1806,24.61,0.00,53.25
1807,24.59,0.00,52.75
1808,24.58,0.00,69.67
1809,24.58,0.00,71.00
1810,24.58,0.00,53.75
1811,24.57,0.00,52.75
1812,24.55,0.00,52.50
1813,24.55,0.00,42.40
1814,24.55,0.00,35.50
1815,24.54,0.00,42.00
1816,24.54,0.00,51.75
1817,24.54,0.00,41.60
1818,24.54,0.00,35.00
1819,24.52,0.00,41.80
1820,24.52,0.00,41.20
1821,24.52,0.00,35.00
1822,24.50,0.00,34.67
1823,24.50,0.00,30.00
1824,24.50,0.00,26.50
1825,24.50,0.00,26.12
1826,24.48,0.00,29.57
1827,24.48,0.00,30.14
1828,24.48,0.00,35.50
1829,24.48,0.00,30.57
1830,24.46,0.00,30.14
1831,24.44,0.00,34.83
1832,24.44,0.00,34.33
1833,24.43,0.00,40.80
1834,24.43,0.00,34.17
1835,24.42,0.00,40.40
1836,24.42,0.00,50.00
1837,24.42,0.00,49.00
1838,24.42,0.00,39.60
1839,24.40,0.00,49.25
1840,24.38,0.00,65.00
1841,24.38,0.00,49.25
1842,24.36,0.00,65.00
1843,24.36,0.00,49.50
1844,24.36,0.00,40.20
1845,24.36,0.00,33.83
1846,24.35,0.00,40.20
1847,24.35,0.00,40.80
1848,24.35,0.00,34.50
1849,24.35,0.00,35.00
1850,24.34,0.00,34.67
1851,24.34,0.00,30.14
1852,24.32,0.00,35.00
1853,24.32,0.00,30.29
1854,24.32,0.00,26.75
1855,24.30,0.00,30.14
1856,24.30,0.00,35.67
1857,24.30,0.00,35.83
1858,24.30,0.00,35.17
1859,24.30,0.00,34.67
1860,24.30,0.00,30.00
1861,24.27,0.00,29.86
1862,24.27,0.00,26.62
1863,24.27,0.00,26.75
1864,24.25,0.00,30.43
1865,24.25,0.00,30.71
1866,24.25,0.00,27.38
1867,24.23,0.00,27.00
1868,24.23,0.00,24.22
1869,24.23,0.00,22.20
1870,24.23,0.00,22.30
1871,24.23,0.00,22.40
1872,24.21,0.00,22.10
1873,24.19,0.00,24.33
1874,24.19,0.00,22.10
1875,24.17,0.00,21.80
1876,24.17,0.00,22.10
1877,24.16,0.00,24.11
1878,24.16,0.00,27.25
1879,24.14,0.00,26.88
1880,24.12,0.00,30.57
1881,24.11,0.00,30.14
1882,24.11,0.00,30.43
1883,24.10,0.00,35.00
1884,24.10,0.00,42.80
1885,24.10,0.00,36.17
1886,24.08,0.00,35.83
1887,24.08,0.00,31.14
1888,24.08,0.00,31.43
1889,24.06,0.00,36.33
1890,24.06,0.00,31.57
1891,24.06,0.00,31.86
1892,24.04,0.00,31.43
1893,24.03,0.00,31.00
1894,24.01,0.00,36.00
1895,24.01,0.00,36.50
1896,23.99,0.00,35.83
1897,23.99,0.00,36.17
1898,23.99,0.00,31.29
1899,23.99,0.00,27.50
1900,23.97,0.00,27.12
1901,23.97,0.00,27.38
1902,23.95,0.00,31.00
1903,23.93,0.00,30.71
1904,23.93,0.00,27.38
1905,23.92,0.00,30.71
1906,23.92,0.00,31.29
1907,23.92,0.00,31.71
